-5.000000000000 -0.000000000000
-0.000000000000 -0.000000000000
-0.872664625997 -0.698131700798
-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.454775867093,0.000000000000,0.497059068288,0.000000000000,0.497059068288,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.575428499685,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.384214800676,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,1.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.227002373330,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,0.540060786606,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.453253105456,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,1.000000000000,0.000000000000,0.340915337155,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.082693398546,0.000000000000,0.082693398546,0.000000000000,0.082693398546,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
-0.003000000000 0.000000000000 20.000000000000 0.000000000000 | 0.242341471299 0.046936282887 -20.000000000000 0.003563131440
-0.003000000000 0.000000000000 20.000000000000 0.000000000000 | 1.126014913444 0.003507640913 -20.000000000000 1.264794217951
-0.003000000000 0.000000000000 20.000000000000 0.000000000000 | 1.020605120309 -0.007560666138 -20.000000000000 1.166905701387
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
-0.003000000000 0.000000000000 20.000000000000 0.000000000000 | 0.406047266115 0.070516368312 -20.000000000000 0.005353195300
-0.003000000000 0.000000000000 20.000000000000 0.000000000000 | 2.174562811338 0.156478983862 -20.000000000000 1.581464423729
0.142633934561 0.015715826511 20.000000000000 0.152684506381 | 3.324086391586 0.217128870037 -20.000000000000 2.560512544623
-0.171012250281 -0.023842045232 20.000000000000 -0.175579126293 | -0.905479765015 -0.271442200490 -20.000000000000 -1.301301407711
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
0.000000000000 0.000000000000 20.000000000000 0.000000000000 | -0.000000000000 -0.000000000000 -20.000000000000 -0.000000000000
